105204.02,IF-I-s-B-15240
105213.02,IF-I-s-B-15256
63456.01,CV-I-s-B-13038
63456.02,CV-I-s-A-13039
63642.01,CV-I-s-B-13040
63465.01,CV-I-s-A-13041
63465.02,CV-I-s-B-13042
64522.01,CV-I-s-A-13044
64522.02,CV-I-s-B-13045
63900.01,CV-I-s-A-13046
63946.01,CV-I-s-A-13047
63955.01,CV-I-s-A-13048
64014.01,CV-I-s-B-13049
64103.01,CV-I-s-A-13050
64103.02,CV-I-s-A-13051
64103.03,CV-I-s-A-13052
64844.01,CV-I-s-A-13083
64201.01,CV-I-s-A-13053
64201.02,CV-I-s-B-13054
64201.03,CV-I-s-A-13055
64201.04,CV-II-a-A-13163
64201.05,CV-I-s-A-13056
64782.02,CV-I-s-A-13057
64069.01,
64069.02,CV-I-s-B-13059
64078.01,CV-II-m-A-13214
64354.01,CV-I-s-A-13085
64434.01,CV-I-s-B-13060
64470.01,CV-I-s-A-13061
63973.01,CV-I-s-A-13062
64489.01,CV-I-s-A-13063
55142.01,CJ-I-s-A-07200
60151.01,CJ-I-s-B-07201
60151.02,CJ-I-s-A-07202
60151.03,CJ-I-s-B-07203
56256.01,CJ-I-s-A-07204
55589.01,CJ-I-s-A-07205
59700.02,CJ-I-s-A-07206
59700.03,CJ-I-s-A-07207
55268.02,CJ-I-s-A-07210
55268.03,Cj-I-m-A-07210.05
55268.04,CJ-I-m-A-07210.06
55268.05,CJ-I-m-A-07210.04
55268.06,CJ-I-s-A-07211
55268.07,CJ-I-m-A-07210.02
59773.02,CJ-I-s-B-07213
59773.03,CJ-I-s-B-20243
59773.04,CJ-I-s-B-07214
59835.01,CJ-I-m-B-07215.01
59835.02,CJ-I-s-A-07216
59835.03,CJ-I-s-A-07217
59899.01,CJ-I-m-B-07218
56764.01,CJ-I-s-B-07219
56764.02,CJ-I-s-B-07220
56764.03,CJ-I-s-B-07221
59951.01,CJ-I-s-B-07222
59951.02,CJ-I-s-B-07223
59032.01,CJ-I-a-A-07225
56416.01,CJ-I-s-B-07226
58730.04,CJ-I-s-B-07121
57074.01,CJ-I-s-B-07230
57074.02,CJ-I-s-B-07231
60071.01,CJ-I-s-B-07232
60071.02,CJ-I-s-B-07233
60071.03,CJ-I-s-B-07234
57984.01,CJ-I-s-A-07235
57984.02,CJ-I-s-B-07236
57984.03,CJ-I-s-B-07237
57984.04,CJ-I-s-A-07238
57635.01,CJ-I-s-B-07227
57635.02,CJ-I-s-B-07228
57216.01,CJ-I-s-A-07229
59407.01,CJ-I-s-A-07239
60106.01,
1026.01,AB-I-s-A-00001
1026.03,AB-I-s-B-00003
1026.05,AB-I-s-A-00005
1222.01,AB-I-s-B-00007
1222.03,AB-I-s-B-00009
5595.04,AB-I-s-B-00011
7847.01,AB-I-s-B-00012
1035.02,AB-I-s-B-00013
2997.01,AB-I-s-B-00014
5247.01,AB-I-s-B-00015
3404.01,AB-I-s-A-00016
3404.02,AB-I-s-B-00017
3404.03,AB-I-s-B-00018
4945.01,AB-I-s-B-00019
7115.01,AB-I-s-A-00020
8121.01,AB-I-s-B-00021
3967.01,AB-I-s-B-00022
3967.02,AB-I-s-B-00023
5773.01,AB-I-s-B-00024
1080.01,AB-I-s-B-00026
1277.01,AB-I-s-B-00027
4160.01,AB-I-s-A-00028
4160.02,AB-I-s-B-00029
1703.01,AB-I-s-B-00030
4259.01,AB-I-s-B-00031
4259.02,AB-I-s-B-00032
5782.01,AB-I-s-B-00033
1099.01,AB-I-s-B-00034
5149.01,AB-I-s-B-00036
2014.01,AB-I-s-B-00037
3002.01,AB-I-s-B-00038
3002.02,AB-I-s-B-00039
3002.03,AB-I-s-B-00040
3002.04,AB-I-s-B-00041
3002.05,AB-I-s-B-00042
3002.06,AB-I-s-B-00043
3002.07,AB-I-s-B-00044
8381.01,AB-I-s-B-00045
1115.01,AB-I-s-B-00046
4954.01,AB-I-s-B-00047
4936.01,AB-I-s-B-00048
5176.01,AB-I-s-B-00049
5229.01,AB-I-s-B-00050
5791.01,AB-I-s-B-00051
5719.01,AB-I-s-B-00052
5737.01,AB-I-s-B-00053
5808.01,AB-I-s-B-00054
2032.01,AB-I-s-B-00055
1909.01,AB-I-s-A-00056
6235.01,AB-I-s-B-00057
5666.01,AB-I-s-B-00058
6556.01,AB-I-s-B-00059
1918.01,AB-I-s-B-00060
1918.02,AB-I-s-B-00061
33961.02,BN-I-s-B-01368
33961.03,BN-I-s-B-01369
32991.01,BN-I-s-B-01371
32991.02,BN-I-s-B-01372
33998.01,BN-I-s-B-01373
33998.02,BN-I-s-B-01374
35027.01,BN-I-s-B-01375
35027.02,BN-I-s-B-01376
32928.01,BN-I-s-A-01377
35456.01,BN-I-s-B-01378
35036.01,BN-I-s-B-01379
34743.01,BN-I-s-B-01380
33417.01,BN-I-s-B-01381
33417.02,BN-I-s-B-01382
34137.01,BN-I-s-B-01383
34887.01,BN-I-s-B-01384
34404.01,BN-I-s-B-01385
32893.01,BN-I-s-B-01386
32893.02,BN-I-s-B-01387
34510.01,BN-I-s-B-01388
34752.01,BN-I-s-A-01389
34752.02,BN-I-s-B-01390
34431.01,BN-I-s-B-01397
34431.02,BN-I-s-B-01398
34431.03,BN-I-s-B-01399
32759.01,BN-I-s-B-01400
34592.01,BN-I-m-B-01401.01
34592.02,BN-I-m-B-01401.02
34592.03,BN-I-m-B-01401.03
33471.01,BN-I-s-B-01391
33471.02,BN-I-s-B-01392
34486.01,BN-I-s-B-01393
34486.02,BN-I-s-B-01394
33104.01,BN-I-s-B-01405
33104.02,BN-I-s-B-01406
34654.01,BN-I-s-B-01409
34707.01,BN-I-s-A-01410
34707.02,BN-I-s-B-01411
34789.01,BN-I-s-A-01412
34789.02,BN-I-s-A-01413
34967.01,BN-I-s-B-01414
34912.01,BN-I-s-B-01415
34841.01,BN-I-s-A-01416
34841.02,BN-I-s-A-01417
35394.01,BN-I-s-B-01418
33239.01,BN-I-s-B-01420
34066.01,BN-I-s-B-01421
34994.01,BN-I-s-B-01422
69287.02,DB-I-s-B-16984
69287.03,DB-I-s-B-16985
66205.02,DB-I-s-B-16959
66205.03,DB-I-s-B-16960
66214.01,DB-I-s-B-16962
66205.04,DB-I-s-A-16961
66786.01,DB-I-s-B-16963
66786.02,DB-I-s-B-16964
66875.01,DB-I-s-B-16965
66250.01,DB-I-s-B-16966
66161.01,DB-I-s-B-16967
69278.01,DB-I-s-B-16968
104699.04,GR-I-s-B-14821
104706.01,GR-I-s-B-14882
104706.02,GR-I-s-B-14823
103498.01,GR-I-s-B-14824
102936.01,GR-I-s-B-14825
104840.01,GR-I-s-B-14826
104984.01,GR-I-s-B-14827
104984.02,GR-I-s-B-14828
104984.03,GR-I-s-B-14829
101047.01,GR-I-s-B-14830
100558.03,GR-I-s-B-14831
100558.02,GR-I-s-B-14832
102801.01,GR-I-s-B-14833
78720.02,GJ-I-s-B-09121
78891.01,GJ-I-s-B-09122
78891.02,GJ-I-s-B-09124
79013.01,GJ-I-s-B-09123
101573.01,DB-I-s-B-16986
101573.02,DB-I-s-A-16987
101573.03,DB-I-s-A-16988
101573.04,DB-I-s-B-16989
68306.01,DB-I-s-B-16990
68306.02,DB-I-m-B-16991
68306.03,DB-I-s-B-16992
68949.01,DB-I-s-B-16995
101715.01,GR-I-s-B-14834
100825.01,GR-I-s-B-14835
105883.01,GR-I-s-B-14836
105883.02,GR-I-s-B-14837
105883.03,GR-I-s-B-14838
105883.04,GR-I-s-B-14839
105918.01,GR-I-s-B-14841
106041.01,GR-I-s-B-14840
102151.01,GR-I-s-B-14842
102151.02,Gr-I-s-B-14843
106050.01,GR-I-s-B-14844
106050.02,GR-I-s-B-14845
77821.02,GJ-I-s-B-09115
78481.02,GJ-I-s-B-09117
78481.03,GJ-I-s-B-09118
78551.01,GJ-I-s-A-09119
78720.01,GJ-I-s-A-09120
33328.01,BN-I-s-B-01423
32795.01,BN-I-s-B-01424
32795.02,BN-I-s-B-01425
32795.03,BN-I-s-B-01426
32802.01,BN-I-s-B-01419
33499.01,BN-I-s-B-01427
33499.02,BN-I-s-B-01428
35278.01,BN-I-s-B-01429
35278.02,BN-I-s-A-01430
33505.01,BN-I-s-B-01431
33505.02,BN-I-s-B-01432
33505.03,BN-I-s-B-01433
35045.01,BN-I-s-A-01434
35045.02,BN-I-s-B-01435
35045.03,BN-I-s-B-01436
33872.01,BN-I-s-B-01437
33872.02,BN-I-s-B-01438
33872.03,BN-I-m-B-01439.01
35438.01,BN-I-m-B-01440.01
35438.02,BN-I-m-B-01440.02
35438.03,
34538.01,BN-I-s-B-01443
34538.02,BN-I-s-B-01444
32401.01,BN-I-s-A-01270
32401.02,BN-I-s-B-01271
32401.03,BN-I-s-B-01272
32401.167,BN-I-s-A-01273
32438.01,BN-I-s-B-01396
32447.01,BN-I-s-B-01404
32492.03,BN-I-s-B-01288
32492.04,BN-I-s-B-01289
32553.01,BN-I-s-B-01370
92578.01,CL-I-s-B-14527
101467.01,CL-I-s-B-14529
101733.01,CL-I-s-B-14530
101733.02,CL-I-s-B-14531
101733.03,CL-I-s-B-14532
101733.04,CL-I-s-B-14533
105277.01,CL-I-s-B-14534
105277.02,CL-I-s-B-14535
101813.01,CL-I-s-B-14536
101831.01,CL-I-s-B-14541
101831.02,CL-I-s-B-14542
104207.01,CL-I-s-B-14543
104207.02,CL-I-s-B-14544
93343.01,CL-I-s-B-14545
93343.02,CL-I-s-A-14546
103595.01,CL-I-s-B-14547
93691.01,CL-I-s-B-14549
101494.01,CL-I-s-B-14548
94633.01,CL-I-s-B-14550
66232.01,DB-I-s-B-17052
69009.01,DB-I-s-B-17055
69009.02,DB-I-s-B-17056
66492.01,DB-I-s-B-17054
66722.01,DB-I-s-A-17057
67096.01,DB-I-s-B-17058
67096.02,DB-I-s-B-17059
65805.01,DB-I-s-B-17061
65805.02,DB-I-s-B-17062
93673.01,CL-I-s-B-14552
105838.02,CL-I-s-B-14589
105767.01,CL-I-m-B-14591.01
105767.02,CL-I-m-B-14592.01
63401.01,CV-I-s-B-13029
63401.02,CV-I-s-A-13033
63401.03,CV-I-s-B-13030
63401.04,CV-I-s-A-13031
63401.05,CV-I-s-A-13032
64363.01,CV-I-s-B-13034
64363.02,CV-I-s-B-13035
64960.01,CV-I-s-A-13036
64960.02,CV-I-s-A-13037
104760.05,CL-I-s-B-14574
102428.02,CL-I-s-B-14576
69349.02,DB-I-s-B-20222
69349.03,DB-I-s-B-20223
69349.05,DB-I-s-B-17155
69349.06,DB-I-s-B-17154
69349.07,DB-I-s-B-20224
101895.01,DB-I-s-B-17156
101895.02,DB-I-s-B-17157
68510.01,DB-I-s-B-17158
68510.02,DB-I-s-B-17159
68173.01,DB-I-s-B-17161
68173.02,DB-I-s-B-17162
100790.01,GR-I-s-B-14758
101010.01,GR-I-s-B-14759
104993.01,GR-I-s-B-14760
104993.02,GR-I-s-B-14761
104993.03,GR-I-s-B-14762
104537.01,GR-I-s-B-14763
101680.01,GR-I-s-B-14764
101680.02,GR-I-s-B-14765
101387.01,GR-I-s-B-14766
104859.01,GR-I-s-B-14767
104859.02,GR-I-s-B-14768
179490.02,
179490.03,
179524.01,
179524.02,
179524.03,IF-I-s-A-15219
104564.01,IF-I-s-B-15149
104564.02,IF-I-s-B-15150
75347.01,GL-I-s-B-02979
75347.02,GL-I-s-B-02978
75347.03,GL-I-s-B-02980
75873.01,GL-I-s-B-02981
76200.01,GL-I-s-B-02982
75793.01,GL-I-s-B-02983
76291.01,GL-I-s-A-02984
76442.01,GL-I-s-B-02985
76335.01,GL-I-s-B-02986
76656.01,GL-I-s-B-02987
64531.01,CV-I-s-A-13064
64531.02,CV-I-s-A-13065
64693.01,CV-I-s-B-13066
64577.01,CV-I-s-B-13067
64577.02,CV-I-s-B-13068
64577.03,CV-I-s-B-13069
64121.01,CV-I-s-B-13070
64121.02,CV-I-s-A-13071
69278.04,DB-I-s-B-16971
68360.01,DB-I-s-A-16972
68547.01,DB-I-s-B-16973
68547.02,DB-I-s-B-16974
69358.01,DB-I-s-B-16975
69358.02,DB-I-s-B-16976
69358.03,DB-I-s-B-16977
66447.01,DB-I-s-B-16978
66483.01,DB-I-s-B-16979
66483.02,DB-I-s-A-16980
67032.01,DB-I-s-B-16981
67032.02,DB-I-s-B-16982
69287.01,DB-I-s-B-16983
67041.01,DB-I-s-B-16996
67041.02,DB-I-s-B-16997
67041.03,DB-I-s-A-16998
101859.01,DB-I-s-B-16999
101859.02,DB-I-s-B-16955
66535.01,DB-I-s-B-16993
66535.02,DB-I-s-B-16994
102302.01,DB-I-S-B-17000
103577.01,CL-I-s-B-14553
104092.01,CL-I-s-B-14555
105730.02,CL-I-s-B-14557
105730.01,CL-I-s-B-14558
93860.01,CL-I-s-B-14554
101127.01,CL-I-s-B-14559
101127.02,CL-I-s-B-14560
104190.01,CL-I-s-B-14561
105856.01,CL-I-s-B-14562
94143.01,CL-I-s-B-14528
100629.01,CL-I-s-B-14563
100629.02,CL-I-s-B-14564
100629.03,CL-I-s-B-14565
100629.04,CL-I-s-B-14566
105865.01,CL-I-s-A-14567
105865.02,CL-I-m-A-14568
103602.01,CL-I-s-B-14569
104760.01,CL-I-s-B-14570
104760.02,CL-I-s-B-14571
63919.01,CV-I-s-A-13072
63919.02,CV-I-s-A-13073
65066.01,CV-I-s-B-13084
64728.01,CV-I-s-B-13074
64728.02,CV-I-s-A-13075
64782.01,CV-I-s-A-13077
64835.01,CV-I-s-B-13078
63759.01,CV-I-s-B-13080
64880.01,CV-I-s-A-13081
64915.01,CV-I-s-B-13082
64862.01,CV-I-s-B-13079
65002.01,CV-I-s-A-13076
65351.01,DB-I-s-B-16950
65351.02,DB-I-s-B-16951
65351.03,DB-I-s-B-16952
65351.45,DB-I-s-A-16953
65351.15,DB-I-s-B-16954
67611.01,DB-I-s-B-16956
66973.01,DB-I-s-B-16957
66214.02,DB-I-m-B-16958.01
69278.02,DB-I-s-B-16969
69278.03,DB-I-s-B-16970
104760.06,CL-I-s-B-14573
105428.01,IF-I-s-B-20255
105589.01,IF-I-m-B-15242
105589.02,
105589.03,
105589.04,
105589.05,IF-I-s-B-15244
105589.06,IF-I-m-B-15246
105945.01,IF-I-s-B-15254
105945.02,IF-I-s-B-15255
100843.01,IF-I-s-B-15137
151727.01,TR-I-s-B-14218
153614.01,TR-I-s-B-14217
153838.01,TR-I-s-A-14219
151889.03,TR-I-s-A-14221
151889.02,TR-I-s-B-14222
153945.01,
152118.01,TR-I-s-B-14223
154237.01,
152029.01,TR-I-s-B-14225
154763.01,
154763.02,TR-I-s-B-14228
154843.01,TR-I-s-A-20212
151692.01,TR-I-s-A-14229
151987.01,TR-I-s-A-14234
154987.01,TR-I-s-B-14232
23877.01,BC-I-s-B-00733
142159.03,SJ-I-s-A-04921
38740.01,BT-I-s-B-01826
142113.05,SJ-I-m-B-04919.04
102428.03,CL-I-s-B-14577
104216.02,CL-I-s-A-14580
105516.01,CL-I-s-B-14581
105614.01,CL-I-m-B-14583.01
94615.01,CL-I-m-B-14584.01
30194.02,BH-I-s-B-00981
27276.01,BH-I-s-B-00982
28576.01,BH-I-s-B-00983
30158.01,BH-I-s-B-00984
31002.01,BH-I-s-A-00985
31002.02,BH-I-s-B-00986
31002.03,BH-I-s-B-00987
26724.01,BH-I-s-B-00988
27203.01,BH-I-s-B-00989
27203.02,BH-I-s-B-00990
27203.03,BH-I-s-B-20234
30489.01,BH-II-a-B-01186
31832.01,BH-I-m-B-00991.01
28317.01,BH-I-s-B-00992
29136.01,BH-I-s-B-00993
29065.01,BH-I-s-B-00994
26984.01,BH-I-s-B-00995
26984.02,BH-I-s-B-00996
26984.03,
30924.01,BH-I-m-B-00998.01
30924.02,BH-I-s-B-00999
30997.04,BH-I-a-B-01000.02
30997.03,BH-I-s-B-01001
31020.01,BH-I-s-B-01002
28647.01,BH-I-s-B-01003
26591.01,BH-I-s-B-20340
31486.01,BH-I-s-A-01004
28326.01,BH-I-s-B-01005
28326.03,BH-I-s-B-01007
26662.01,BH-I-s-B-01008
26662.02,BH-I-s-B-01009
175233.01,VN-I-s-A-06351
175233.02,VN-I-s-B-06352
175233.03,VN-I-s-B-06353
175233.04,VN-I-s-B-06354
175377.01,VN-I-s-B-06357
175769.01,VN-I-s-B-06358
175448.01,VN-I-s-B-06359
67899.01,DB-I-s-B-17135
68057.01,DB-I-s-B-17136
66134.01,DB-I-s-B-17111
65510.01,DB-I-s-B-17137
65510.02,DB-I-s-B-17138
69438.01,DB-I-s-B-17140
101886.01,DB-I-s-B-17141
101886.02,DB-I-s-B-17142
69152.01,DB-I-s-B-17144
66946.01,DB-I-s-B-17143
94615.02,CL-I-s-B-14585
94615.03,CL-I-s-B-14586
104779.01,CL-I-m-B-14587.01
105838.01,CL-I-s-B-14588
93478.01,CL-I-s-B-14590
104573.01,IF-I-s-B-15157
105213.01,
104555.01,
104555.02,IF-I-s-B-15221
104591.01,IF-I-m-B-15222
104591.02,IF-I-s-B-15223
104608.01,IF-I-s-B-15207
104608.03,IF-Is-B-15210
104617.01,IF-I-s-B-15237
104617.02,IF-I-s-B-15238
66704.01,DB-I-s-B-17001
65529.01,DB-I-s-B-17002
65529.02,DB-I-s-B-17003
66740.01,DB-I-s-A-17004
66740.02,DB-I-s-B-17005
66740.03,DB-I-s-B-17006
66740.04,DB-I-s-B-17007
66866.01,DB-I-s-B-17008
66866.02,DB-I-s-B-17009
66866.03,DB-I-s-B-17010
66866.04,DB-I-s-B-17011
66866.05,DB-I-s-B-17012
66964.01,DB-I-s-B-17013
67023.01,DB-I-s-B-17014
67023.02,DB-I-s-B-17015
67130.01,DB-I-s-B-17016
67130.02,DB-I-s-B-17017
67130.03,DB-I-s-B-17018
67130.04,DB-I-s-A-17019
101868.01,DB-I-s-B-17020
101868.02,DB-I-s-B-17021
67069.01,DB-I-s-B-17022
67069.02,DB-I-s-B-17023
68994.01,DB-I-s-B-17024
68994.02,DB-I-s-B-17025
68994.03,DB-I-s-B-17026
65663.01,DB-I-s-B-17027
65538.01,DB-I-s-B-17029
66170.01,DB-I-s-B-17028
67309.01,DB-I-s-B-17030
67309.02,DB-I-s-B-17031
67309.03,DB-I-s-B-17032
67309.04,DB-I-s-B-17033
65422.01,DB-I-s-B-17034
67416.01,DB-I-s-B-17035
65547.01,DB-I-s-B-17036
65547.02,DB-I-s-A-17037
65547.03,DB-I-s-B-17038
66278.01,DB-I-s-B-17039
65618.01,DB-I-s-B-17040
68903.01,DB-I-s-B-17041
67489.01,DB-I-s-B-17042
66651.01,
67078.01,DB-I-s-A-17043
67078.02,DB-I-s-B-17044
67078.03,DB-I-s-B-17045
67434.01,DB-I-s-B-17046
67513.01,DB-I-s-B-17047
68672.01,DB-I-s-B-17048
67746.01,DB-I-s-A-17049
67531.01,DB-I-s-B-17050
67602.01,DB-I-s-B-17053
65459.01,DB-I-s-A-17051
65805.03,DB-I-s-B-17063
69553.01,DB-I-s-B-17064
66759.01,DB-I-s-B-17065
66759.02,DB-I-s-B-17066
67782.01,DB-I-s-B-17067
67782.02,DB-I-s-B-17068
67915.01,DB-I-s-B-17069
67915.02,DB-I-s-B-17070
69571.01,DB-I-s-B-17071
68681.01,DB-I-s-B-17072
67318.01,DB-I-s-B-17073
67274.01,DB-I-s-B-17074
68075.01,DB-I-s-A-17075
69321.01,DB-I-s-B-17076
68832.01,DB-I-s-B-17077
68832.02,DB-I-s-B-17078
66893.01,DB-I-s-B-17079
68137.01,DB-I-s-A-17080
65850.01,DB-I-s-B-17081
68262.01,DB-I-s-B-17082
68262.02,DB-I-s-A-17083
68262.03,DB-I-s-B-17084
68262.04,DB-I-s-A-17127
68262.05,DB-I-s-A-17085
68235.01,DB-I-s-B-17086
68271.01,DB-I-s-B-17087
68271.02,DB-I-s-A-17088
68299.01,DB-I-s-B-17089
67620.01,DB-I-s-B-17090
68333.01,DB-I-s-B-17091
68333.02,DB-I-s-A-17092
68333.03,DB-I-s-B-17093
68333.04,DB-I-s-B-17094
68333.05,DB-I-s-B-17095
68333.06,
68084.01,DB-I-s-A-17096
68351.01,DB-I-s-B-17098
68351.02,DB-I-s-B-17099
68351.03,DB-I-s-B-17100
68351.04,DB-I-s-B-17101
68351.05,DB-I-s-B-17102
68351.06,DB-I-s-B-17103
68351.07,DB-I-s-B-17104
67924.01,DB-I-s-B-17105
66900.01,DB-I-s-B-17106
67381.01,DB-I-s-B-17107
68486.01,DB-I-s-B-17108
68486.02,DB-I-s-B-17109
66134.02,DB-I-s-B-17110
68495.01,DB-I-s-B-17112
68477.01,DB-I-s-B-17113
68477.02,DB-I-s-B-17114
65360.01,DB-I-s-B-17115
65823.01,DB-I-s-A-17116
65823.02,DB-I-s-A-17117
65823.03,DB-I-s-B-17118
65823.04,DB-I-s-B-17119
67808.01,DB-I-s-B-17120
69045.01,DB-I-s-B-17124
69045.02,DB-I-s-B-17125
68636.01,DB-I-s-B-17126
65440.01,DB-I-s-B-17128
65440.02,DB-I-s-B-17129
66508.01,DB-I-s-B-17121
66508.02,DB-I-s-B-17122
66508.03,DB-I-s-B-17123
66143.01,DB-I-s-B-17130
67666.01,DB-I-s-A-17132
106639.02,MM-I-s-B-04410
106639.03,MM-I-s-B-04411
106639.04,MM-I-s-B-04412
106639.05,MM-I-s-B-04413
106452.01,MM-I-s-B-04414
108972.01,MM-I-s-B-04415
108972.02,MM-I-s-B-04416
108972.03,MM-I-s-B-04417
106568.01,MM-I-s-A-04418
106568.02,MM-I-s-B-04419
109087.01,MM-I-s-B-04420
68896.01,DB-I-s-B-17133
68896.02,DB-I-s-B-17134
28308.02,BH-I-s-B-00979
30194.01,BH-I-s-B-00980
66937.01,DB-I-s-B-17139
69269.01,DB-I-s-B-17145
69269.02,DB-I-s-A-17146
69269.03,DB-I-s-B-17147
69269.04,DB-I-s-B-17148
69312.03,DB-I-s-B-17149
69312.02,DB-I-s-B-17150
65404.01,DB-I-s-B-17151
69349.01,DB-I-s-B-17152
103210.01,GR-I-s-B-14769
101993.01,GR-I-s-B-14770
102115.01,GR-I-s-B-14771
102115.02,GR-I-s-B-14772
102115.03,GR-I-s-B-14773
102115.04,GR-I-s-B-14774
102366.01,GR-I-s-B-14775
102455.01,GR-I-s-B-14776
102455.02,GR-I-s-B-14777
100807.01,GR-I-s-B-14778
105892.01,GR-I-s-B-14779
105892.02,GR-I-s-B-14780
103327.01,GR-I-s-B-14781
102918.01,GR-I-s-B-14782
103201.01,GR-I-s-B-14783
103201.02,GR-I-s-B-14784
103201.03,GR-I-s-B-14785
103247.01,GR-I-s-B-14786
105320.01,GR-I-s-B-14787
105320.02,GR-I-s-B-14788
103318.01,GR-I-s-B-14789
103363.01,GR-I-s-B-14790
103489.01,GR-I-s-B-14791
103489.02,GR-I-s-B-14792
103489.03,GR-I-s-B-14793
103657.01,GR-I-s-B-14794
101706.01,GR-I-s-B-14795
103906.01,GR-I-s-B-14796
103336.01,GR-I-s-B-14797
106014.01,GR-I-s-B-14798
104065.01,GR-I-s-B-14799
101225.01,GR-I-s-B-14800
101225.02,GR-I-s-B-14801
104127.01,GR-I-s-B-14804
104145.01,GR-I-s-B-14805
103390.03,GR-I-s-B-14806
103390.02,GR-I-s-B-14807
104234.01,GR-I-s-B-14802
104234.02,GR-I-s-B-14803
100816.01,GR-I-s-B-14809
103265.01,GR-I-s-B-14810
102008.01,GR-I-s-B-14811
105339.01,GR-I-s-B-14812
105339.02,GR-I-s-B-14813
101038.01,GR-I-s-B-14814
101038.02,GR-I-s-B-14815
104172.02,GR-I-s-B-14817
104699.01,GR-I-s-B-14818
104699.02,GR-I-s-B-14819
104699.03,GR-I-s-B-14820
81200.01,GJ-I-s-A-09125
82403.01,GJ-I-s-A-09149
79317.01,GJ-I-s-A-09126
79317.03,GJ-I-s-B-09128
81102.01,GJ-I-s-B-09130
78338.01,GJ-I-s-B-09148
80695.01,GJ-I-s-B-09131
78793.01,GJ-I-s-B-09132
112502.02,MH-I-s-B-10092
111658.01,MH-I-s-B-10093
113475.01,MH-I-s-B-10094
113509.01,MH-I-s-B-10096
113616.01,MH-I-s-B-10097
113616.02,MH-I-s-B-10099
113616.04,MH-I-s-B-10101
113616.05,MH-I-s-B-10098
113616.06,MH-I-s-B-10102
109835.01,MH-I-s-B-10103
109835.02,MH-I-s-B-10104
111541.01,MH-I-s-B-10105
110982.01,MH-I-s-B-10106
111435.01,MH-I-s-B-10107
110991.01,MH-I-s-B-10108
111809.01,MH-I-s-B-10109
155252.06,TM-I-s-A-06050
155252.07,TM-I-s-B-06049
157709.01,TM-I-s-B-06051
94508.01,IL-I-s-A-14064
94508.02,IL-I-s-B-14065
92774.01,IL-I-s-B-14067
92774.02,IL-I-s-B-14068
94802.03,IL-I-s-B-14069
94802.02,IL-I-s-B-14070
106327.01,MM-I-s-B-04364
107010.01,MM-I-s-B-04365
108393.01,MM-I-s-B-04406
107467.01,MM-I-s-B-04407
107467.02,MM-I-s-B-04408
106639.01,MM-I-s-B-04409
109087.02,MM-I-s-B-04421
109050.01,MM-I-s-A-04422
109050.02,MM-I-s-B-04423
107396.01,MM-I-s-B-04425
106826.01,MM-I-s-B-04424
107859.01,MM-I-s-B-04426
107859.02,MM-I-s-B-04427
109256.01,MM-I-s-B-04428
109256.02,MM-I-s-B-04429
109256.04,MM-I-s-B-04430
109782.01,MH-I-s-B-10044
109782.02,MH-I-s-A-10047
109817.01,MH-I-s-B-10045
109782.05,MM-I-A-10048
113947.01,MH-I-s-B-10049
110312.01,MH-I-s-B-10050
112487.01,MH-I-s-B-10051
110465.01,MH-I-s-B-10052
111881.01,MH-I-s-B-10053
111505.01,MH-I-s-B-10054
111514.01,MH-I-s-B-10056
110839.01,MH-I-m-B-10059
110250.01,MH-I-s-B-10060
109844.01,MH-I-s-B-10061
109844.02,MH-I-s-B-10062
111426.01,MH-I-s-B-10064
113670.01,MH-I-s-B-10065
110964.01,
111569.01,MH-I-s-B-10067
111499.01,MH-I-s-B-10068
110553.01,MH-I-s-B-10069
112316.01,MH-I-s-A-10070
111337.01,MH-I-s-B-10071
111792.01,MH-I-s-A-10072
112049.01,MH-I-s-B-10073
109791.01,MH-I-s-B-10074
112496.01,MH-I-s-B-10075
112085.01,MH-I-s-A-10076
110278.03,MH-I-s-B-10083
112619.01,MH-I-s-B-10081
112085.02,MH-I-s-B-10077
110544.01,MH-I-s-B-10055
112762.01,MH-I-s-B-10078
112058.01,MH-I-s-B-10079
110973.01,MH-I-s-B-10080
112780.01,MH-I-s-B-10082
110278.01,MH-I-s-B-10084
110278.02,MH-I-s-B-10085
111907.01,MH-I-s-B-10087
111907.02,MH-I-s-B-10086
111907.03,MH-I-s-B-10088
111907.04,MH-I-s-B-10089
113215.01,MH-I-s-B-10090
112502.01,MH-I-s-B-10091
158207.01,TM-I-s-B-06053
132262.01,PH-I-s-B-16188
134470.01,PH-I-s-B-16191
134201.01,PH-I-m-B-16190
131416.01,PH-I-s-B-16192
131416.02,PH-I-s-B-16195
131416.03,PH-I-s-B-16193
131416.04,PH-I-s-B-16196
131416.05,PH-I-s-B-16194
155779.01,TM-I-s-B-06052
130856.01,PH-I-s-B-16198
134292.01,PH-I-s-B-16199
131452.01,PH-I-s-B-16200
132306.01,PH-I-s-B-16201
134657.01,PH-I-s-B-16202
133553.01,PH-I-s-B-16203
133553.02,PH-I-s-B-16204
130598.01,PH-I-s-B-16205
135155.01,PH-I-s-B-16206
131087.01,PH-I-s-B-16207
131522.01,PH-I-s-A-16208
132592.01,PH-I-s-A-16209
132592.02,PH-I-s-A-16210
135324.01,PH-I-s-B-20211
135324.02,PH-I-s-B-16211
133768.01,PH-I-s-B-16212
158537.01,TM-I-s-B-06082
158056.01,TM-I-s-B-06086
155537.01,TM-I-s-B-06083
